File name,a,b,c,d,e,f
Mts000M001207.txt,74:RandomWalk1,80:LinearComp,81:LinearComp,100:HammingIndep,,
Mts000M001208.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001210.txt,10:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001214.txt,8:CollisionOver,79:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001216.txt,36:Gap,80:LinearComp,81:LinearComp,,,
Mts000M001224.txt,25:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001226.txt,63:WeightDistrib,75:RandomWalk1,78:RandomWalk1,80:LinearComp,81:LinearComp,
Mts000M001230.txt,63:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M001232.txt,20:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M001234.txt,49:MaxOft,80:LinearComp,81:LinearComp,,,
Mts000M001235.txt,79:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001237.txt,80:LinearComp,81:LinearComp,96:HammingIndep,,,
Mts000M001239.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001240.txt,79:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001242.txt,64:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M001246.txt,4:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001247.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001250.txt,47:MaxOft,80:LinearComp,81:LinearComp,,,
Mts000M001252.txt,46:MaxOft,80:LinearComp,81:LinearComp,,,
Mts000M001257.txt,12:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001258.txt,79:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001270.txt,50:SampleProd,80:LinearComp,81:LinearComp,,,
Mts000M001271.txt,58:AppearanceSpacings,80:LinearComp,81:LinearComp,,,
Mts000M001275.txt,75:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001279.txt,72:Savir2,80:LinearComp,81:LinearComp,,,
Mts000M001283.txt,12:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001286.txt,79:RandomWalk1,80:LinearComp,81:LinearComp,85:Fourier3,,
Mts000M001287.txt,53:SampleMean,74:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001288.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001292.txt,31:CouponCollector,80:LinearComp,81:LinearComp,,,
Mts000M001296.txt,2:SerialOver,80:LinearComp,81:LinearComp,,,
Mts000M001305.txt,2:SerialOver,80:LinearComp,81:LinearComp,,,
Mts000M001307.txt,9:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001311.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001312.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001315.txt,27:SimpPoker,80:LinearComp,81:LinearComp,,,
Mts000M001326.txt,75:RandomWalk1,80:LinearComp,81:LinearComp,86:LongestHeadRun,,
Mts000M001327.txt,56:SampleCorr,80:LinearComp,81:LinearComp,,,
Mts000M001333.txt,25:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001339.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001341.txt,74:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001343.txt,24:ClosePairs,80:LinearComp,81:LinearComp,92:HammingCorr,,
Mts000M001345.txt,70:MatrixRank,75:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001348.txt,45:CollisionPermut,80:LinearComp,81:LinearComp,,,
Mts000M001350.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001353.txt,10:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001362.txt,17:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M001363.txt,60:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M001364.txt,31:CouponCollector,80:LinearComp,81:LinearComp,,,
Mts000M001368.txt,80:LinearComp,81:LinearComp,93:HammingCorr,,,
Mts000M001369.txt,10:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001371.txt,67:MatrixRank,80:LinearComp,81:LinearComp,,,
Mts000M001380.txt,80:LinearComp,81:LinearComp,98:HammingIndep,,,
Mts000M001386.txt,56:SampleCorr,80:LinearComp,81:LinearComp,,,
Mts000M001387.txt,12:CollisionOver,80:LinearComp,81:LinearComp,90:HammingWeight2,,
Mts000M001389.txt,73:GCD,80:LinearComp,81:LinearComp,,,
Mts000M001398.txt,80:LinearComp,81:LinearComp,96:HammingIndep,,,
Mts000M001406.txt,32:CouponCollector,80:LinearComp,81:LinearComp,,,
Mts000M001407.txt,74:RandomWalk1,76:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001410.txt,41:Permutation,80:LinearComp,81:LinearComp,,,
Mts000M001412.txt,42:Permutation,80:LinearComp,81:LinearComp,,,
Mts000M001413.txt,31:CouponCollector,80:LinearComp,81:LinearComp,,,
Mts000M001415.txt,79:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001429.txt,80:LinearComp,81:LinearComp,104:AutoCor,,,
Mts000M001430.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001431.txt,22:ClosePairs,74:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001433.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001434.txt,80:LinearComp,81:LinearComp,86:LongestHeadRun,,,
Mts000M001435.txt,74:RandomWalk1,80:LinearComp,81:LinearComp,103:AutoCor,,
Mts000M001436.txt,31:CouponCollector,80:LinearComp,81:LinearComp,,,
Mts000M001438.txt,9:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001441.txt,70:MatrixRank,78:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001445.txt,23:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001448.txt,29:SimpPoker,79:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001451.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001453.txt,16:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M001457.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001466.txt,78:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001468.txt,10:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001473.txt,2:SerialOver,24:ClosePairs,80:LinearComp,81:LinearComp,,
Mts000M001480.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001483.txt,80:LinearComp,81:LinearComp,100:HammingIndep,,,
Mts000M001486.txt,78:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001487.txt,23:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001488.txt,22:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001492.txt,23:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001494.txt,62:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M001499.txt,70:MatrixRank,80:LinearComp,81:LinearComp,,,
Mts000M001502.txt,29:SimpPoker,80:LinearComp,81:LinearComp,,,
Mts000M001512.txt,15:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M001513.txt,35:Gap,80:LinearComp,81:LinearComp,,,
Mts000M001519.txt,63:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M001524.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001532.txt,80:LinearComp,81:LinearComp,105:AutoCor,,,
Mts000M001534.txt,51:SampleProd,80:LinearComp,81:LinearComp,,,
Mts000M001545.txt,78:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001550.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001557.txt,22:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001560.txt,42:Permutation,80:LinearComp,81:LinearComp,,,
Mts000M001565.txt,22:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001567.txt,14:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M001569.txt,28:SimpPoker,80:LinearComp,81:LinearComp,,,
Mts000M001585.txt,22:ClosePairs,30:CouponCollector,78:RandomWalk1,79:RandomWalk1,80:LinearComp,81:LinearComp
Mts000M001592.txt,80:LinearComp,81:LinearComp,86:LongestHeadRun,,,
Mts000M001595.txt,50:SampleProd,80:LinearComp,81:LinearComp,,,
Mts000M001601.txt,12:CollisionOver,80:LinearComp,81:LinearComp,87:LongestHeadRun,,
Mts000M001605.txt,75:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001606.txt,46:MaxOft,80:LinearComp,81:LinearComp,103:AutoCor,,
Mts000M001611.txt,80:LinearComp,81:LinearComp,100:HammingIndep,,,
Mts000M001621.txt,62:WeightDistrib,65:SumCollector,80:LinearComp,81:LinearComp,,
Mts000M001622.txt,23:ClosePairs,49:MaxOft,80:LinearComp,81:LinearComp,,
Mts000M001625.txt,80:LinearComp,81:LinearComp,96:HammingIndep,,,
Mts000M001628.txt,14:BirthdaySpacings,25:ClosePairs,80:LinearComp,81:LinearComp,,
Mts000M001629.txt,60:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M001633.txt,67:MatrixRank,80:LinearComp,81:LinearComp,,,
Mts000M001635.txt,80:LinearComp,81:LinearComp,96:HammingIndep,,,
Mts000M001637.txt,46:MaxOft,78:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001643.txt,34:Gap,80:LinearComp,81:LinearComp,,,
Mts000M001649.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001650.txt,25:ClosePairs,74:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001655.txt,80:LinearComp,81:LinearComp,97:HammingIndep,,,
Mts000M001660.txt,52:SampleProd,80:LinearComp,81:LinearComp,,,
Mts000M001663.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001666.txt,41:Permutation,80:LinearComp,81:LinearComp,,,
Mts000M001667.txt,23:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001668.txt,80:LinearComp,81:LinearComp,105:AutoCor,,,
Mts000M001669.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001671.txt,56:SampleCorr,80:LinearComp,81:LinearComp,,,
Mts000M001672.txt,41:Permutation,80:LinearComp,81:LinearComp,,,
Mts000M001673.txt,57:AppearanceSpacings,80:LinearComp,81:LinearComp,,,
Mts000M001675.txt,57:AppearanceSpacings,80:LinearComp,81:LinearComp,,,
Mts000M001680.txt,63:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M001687.txt,12:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001695.txt,80:LinearComp,81:LinearComp,96:HammingIndep,,,
Mts000M001697.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001705.txt,12:CollisionOver,54:SampleMean,80:LinearComp,81:LinearComp,,
Mts000M001709.txt,21:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M001710.txt,59:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M001714.txt,80:LinearComp,81:LinearComp,104:AutoCor,,,
Mts000M001715.txt,74:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001717.txt,21:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M001723.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001724.txt,24:ClosePairs,74:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001731.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001732.txt,49:MaxOft,80:LinearComp,81:LinearComp,,,
Mts000M001733.txt,80:LinearComp,81:LinearComp,95:HammingIndep,,,
Mts000M001737.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001738.txt,80:LinearComp,81:LinearComp,94:HammingCorr,,,
Mts000M001744.txt,78:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001749.txt,11:CollisionOver,52:SampleProd,80:LinearComp,81:LinearComp,,
Mts000M001750.txt,23:ClosePairs,80:LinearComp,81:LinearComp,88:PeriodsInStrings,,
Mts000M001756.txt,80:LinearComp,81:LinearComp,103:AutoCor,,,
Mts000M001758.txt,74:RandomWalk1,75:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001763.txt,10:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001766.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001767.txt,79:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001770.txt,55:SampleCorr,80:LinearComp,81:LinearComp,,,
Mts000M001777.txt,80:LinearComp,81:LinearComp,102:Run,,,
Mts000M001778.txt,78:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001783.txt,80:LinearComp,81:LinearComp,86:LongestHeadRun,,,
Mts000M001786.txt,80:LinearComp,81:LinearComp,104:AutoCor,,,
Mts000M001787.txt,19:BirthdaySpacings,78:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001798.txt,65:SumCollector,80:LinearComp,81:LinearComp,,,
Mts000M001801.txt,25:ClosePairs,79:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001803.txt,78:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001804.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001805.txt,75:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001807.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001810.txt,9:CollisionOver,48:MaxOft,56:SampleCorr,80:LinearComp,81:LinearComp,
Mts000M001812.txt,23:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001824.txt,22:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001825.txt,58:AppearanceSpacings,80:LinearComp,81:LinearComp,,,
Mts000M001831.txt,24:ClosePairs,80:LinearComp,81:LinearComp,103:AutoCor,,
Mts000M001834.txt,25:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001835.txt,72:Savir2,80:LinearComp,81:LinearComp,,,
Mts000M001837.txt,55:SampleCorr,80:LinearComp,81:LinearComp,,,
Mts000M001838.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001840.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001842.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001844.txt,42:Permutation,80:LinearComp,81:LinearComp,,,
Mts000M001852.txt,29:SimpPoker,56:SampleCorr,77:RandomWalk1,80:LinearComp,81:LinearComp,
Mts000M001859.txt,40:Permutation,80:LinearComp,81:LinearComp,,,
Mts000M001865.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001867.txt,30:CouponCollector,80:LinearComp,81:LinearComp,,,
Mts000M001871.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001873.txt,62:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M001878.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001881.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001882.txt,80:LinearComp,81:LinearComp,106:AutoCor,,,
Mts000M001884.txt,80:LinearComp,81:LinearComp,103:AutoCor,,,
Mts000M001888.txt,35:Gap,80:LinearComp,81:LinearComp,,,
Mts000M001893.txt,74:RandomWalk1,76:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001897.txt,80:LinearComp,81:LinearComp,86:LongestHeadRun,,,
Mts000M001905.txt,80:LinearComp,81:LinearComp,95:HammingIndep,,,
Mts000M001908.txt,80:LinearComp,81:LinearComp,96:HammingIndep,,,
Mts000M001911.txt,80:LinearComp,81:LinearComp,96:HammingIndep,,,
Mts000M001918.txt,75:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001919.txt,17:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M001921.txt,38:Run,80:LinearComp,81:LinearComp,,,
Mts000M001922.txt,46:MaxOft,80:LinearComp,81:LinearComp,,,
Mts000M001925.txt,80:LinearComp,81:LinearComp,106:AutoCor,,,
Mts000M001929.txt,80:LinearComp,81:LinearComp,98:HammingIndep,,,
Mts000M001931.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001932.txt,80:LinearComp,81:LinearComp,94:HammingCorr,102:Run,,
Mts000M001940.txt,80:LinearComp,81:LinearComp,93:HammingCorr,,,
Mts000M001949.txt,25:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001952.txt,10:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001953.txt,68:MatrixRank,80:LinearComp,81:LinearComp,,,
Mts000M001955.txt,66:MatrixRank,80:LinearComp,81:LinearComp,,,
Mts000M001959.txt,68:MatrixRank,78:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M001961.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001962.txt,80:LinearComp,81:LinearComp,95:HammingIndep,,,
Mts000M001966.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M001973.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M001974.txt,12:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M001984.txt,21:BirthdaySpacings,22:ClosePairs,80:LinearComp,81:LinearComp,,
Mts000M001990.txt,54:SampleMean,80:LinearComp,81:LinearComp,,,
Mts000M001992.txt,23:ClosePairs,79:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M002000.txt,74:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002003.txt,67:MatrixRank,80:LinearComp,81:LinearComp,,,
Mts000M002005.txt,63:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M002007.txt,80:LinearComp,81:LinearComp,102:Run,,,
Mts000M002014.txt,23:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002015.txt,80:LinearComp,81:LinearComp,82:LempelZiv,,,
Mts000M002016.txt,68:MatrixRank,80:LinearComp,81:LinearComp,,,
Mts000M002023.txt,12:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002026.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002029.txt,80:LinearComp,81:LinearComp,99:HammingIndep,,,
Mts000M002035.txt,12:CollisionOver,56:SampleCorr,80:LinearComp,81:LinearComp,,
Mts000M002036.txt,25:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002037.txt,16:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M002038.txt,16:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M002039.txt,8:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002040.txt,80:LinearComp,81:LinearComp,102:Run,,,
Mts000M002041.txt,14:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M002048.txt,80:LinearComp,81:LinearComp,83:LempelZiv,,,
Mts000M002050.txt,80:LinearComp,81:LinearComp,106:AutoCor,,,
Mts000M002053.txt,80:LinearComp,81:LinearComp,93:HammingCorr,,,
Mts000M002055.txt,80:LinearComp,81:LinearComp,96:HammingIndep,,,
Mts000M002060.txt,80:LinearComp,81:LinearComp,106:AutoCor,,,
Mts000M002061.txt,80:LinearComp,81:LinearComp,102:Run,,,
Mts000M002062.txt,10:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002068.txt,25:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002071.txt,62:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M002075.txt,79:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002082.txt,74:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002087.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002091.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002092.txt,80:LinearComp,81:LinearComp,101:Run,,,
Mts000M002095.txt,7:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002100.txt,80:LinearComp,81:LinearComp,88:PeriodsInStrings,,,
Mts000M002102.txt,23:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002109.txt,51:SampleProd,80:LinearComp,81:LinearComp,,,
Mts000M002114.txt,29:SimpPoker,80:LinearComp,81:LinearComp,,,
Mts000M002119.txt,80:LinearComp,81:LinearComp,103:AutoCor,,,
Mts000M002123.txt,12:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002130.txt,22:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002134.txt,78:RandomWalk1,80:LinearComp,81:LinearComp,97:HammingIndep,,
Mts000M002135.txt,53:SampleMean,80:LinearComp,81:LinearComp,,,
Mts000M002136.txt,25:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002137.txt,80:LinearComp,81:LinearComp,92:HammingCorr,,,
Mts000M002141.txt,25:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002160.txt,51:SampleProd,80:LinearComp,81:LinearComp,,,
Mts000M002162.txt,54:SampleMean,80:LinearComp,81:LinearComp,,,
Mts000M002167.txt,73:GCD,80:LinearComp,81:LinearComp,,,
Mts000M002176.txt,80:LinearComp,81:LinearComp,89:PeriodsInStrings,,,
Mts000M002188.txt,75:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002190.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002195.txt,25:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002205.txt,63:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M002210.txt,10:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002213.txt,73:GCD,80:LinearComp,81:LinearComp,,,
Mts000M002217.txt,61:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M002218.txt,80:LinearComp,81:LinearComp,82:LempelZiv,,,
Mts000M002220.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002222.txt,13:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M002226.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002237.txt,12:CollisionOver,48:MaxOft,80:LinearComp,81:LinearComp,,
Mts000M002241.txt,34:Gap,80:LinearComp,81:LinearComp,,,
Mts000M002245.txt,61:WeightDistrib,80:LinearComp,81:LinearComp,,,
Mts000M002247.txt,9:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002248.txt,75:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002253.txt,32:CouponCollector,37:Gap,51:SampleProd,80:LinearComp,81:LinearComp,
Mts000M002256.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002258.txt,12:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002261.txt,22:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002264.txt,11:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002265.txt,22:ClosePairs,78:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M002266.txt,9:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002267.txt,23:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002277.txt,80:LinearComp,81:LinearComp,88:PeriodsInStrings,,,
Mts000M002286.txt,51:SampleProd,80:LinearComp,81:LinearComp,,,
Mts000M002289.txt,80:LinearComp,81:LinearComp,97:HammingIndep,,,
Mts000M002294.txt,12:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002295.txt,12:CollisionOver,70:MatrixRank,80:LinearComp,81:LinearComp,,
Mts000M002296.txt,39:Run,80:LinearComp,81:LinearComp,,,
Mts000M002298.txt,80:LinearComp,81:LinearComp,90:HammingWeight2,,,
Mts000M002303.txt,78:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002304.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002305.txt,71:MatrixRank,76:RandomWalk1,80:LinearComp,81:LinearComp,,
Mts000M002311.txt,80:LinearComp,81:LinearComp,101:Run,,,
Mts000M002312.txt,49:MaxOft,80:LinearComp,81:LinearComp,,,
Mts000M002314.txt,77:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002316.txt,26:SimpPoker,80:LinearComp,81:LinearComp,,,
Mts000M002318.txt,36:Gap,41:Permutation,80:LinearComp,81:LinearComp,,
Mts000M002319.txt,24:ClosePairs,46:MaxOft,80:LinearComp,81:LinearComp,,
Mts000M002321.txt,38:Run,80:LinearComp,81:LinearComp,,,
Mts000M002331.txt,74:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002340.txt,80:LinearComp,81:LinearComp,103:AutoCor,,,
Mts000M002342.txt,36:Gap,80:LinearComp,81:LinearComp,,,
Mts000M002349.txt,8:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002351.txt,74:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002354.txt,12:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002355.txt,46:MaxOft,80:LinearComp,81:LinearComp,,,
Mts000M002357.txt,23:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002360.txt,58:AppearanceSpacings,80:LinearComp,81:LinearComp,,,
Mts000M002366.txt,9:CollisionOver,80:LinearComp,81:LinearComp,,,
Mts000M002367.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002370.txt,43:Permutation,53:SampleMean,80:LinearComp,81:LinearComp,,
Mts000M002376.txt,33:CouponCollector,80:LinearComp,81:LinearComp,,,
Mts000M002381.txt,76:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002383.txt,35:Gap,80:LinearComp,81:LinearComp,,,
Mts000M002384.txt,23:ClosePairs,24:ClosePairs,80:LinearComp,81:LinearComp,,
Mts000M002386.txt,17:BirthdaySpacings,80:LinearComp,81:LinearComp,,,
Mts000M002387.txt,1:SerialOver,22:ClosePairs,80:LinearComp,81:LinearComp,,
Mts000M002392.txt,29:SimpPoker,80:LinearComp,81:LinearComp,,,
Mts000M002394.txt,50:SampleProd,80:LinearComp,81:LinearComp,,,
Mts000M002399.txt,11:CollisionOver,73:GCD,80:LinearComp,81:LinearComp,86:LongestHeadRun,
Mts000M002400.txt,66:MatrixRank,80:LinearComp,81:LinearComp,,,
Mts000M002405.txt,42:Permutation,80:LinearComp,81:LinearComp,,,
Mts000M002408.txt,38:Run,80:LinearComp,81:LinearComp,,,
Mts000M002410.txt,78:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002413.txt,24:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002415.txt,80:LinearComp,81:LinearComp,96:HammingIndep,,,
Mts000M002419.txt,75:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002421.txt,80:LinearComp,81:LinearComp,104:AutoCor,,,
Mts000M002425.txt,67:MatrixRank,80:LinearComp,81:LinearComp,,,
Mts000M002429.txt,30:CouponCollector,80:LinearComp,81:LinearComp,,,
Mts000M002430.txt,74:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002432.txt,25:ClosePairs,80:LinearComp,81:LinearComp,,,
Mts000M002438.txt,74:RandomWalk1,80:LinearComp,81:LinearComp,,,
Mts000M002439.txt,80:LinearComp,81:LinearComp,102:Run,,,
Mts000M002444.txt,80:LinearComp,81:LinearComp,103:AutoCor,,,
Mts000M002445.txt,80:LinearComp,81:LinearComp,97:HammingIndep,,,
Mts000M002449.txt,53:SampleMean,80:LinearComp,81:LinearComp,,,
Mts000M002450.txt,12:CollisionOver,80:LinearComp,81:LinearComp,,,
